title,visit_count,last_visit_time
"huggingface/transformers: 🤗 Transformers: State-of-the-art Machine Learning for Pytorch, TensorFlow, and JAX.",1,2025-02-27 16:35:34.961927
"huggingface/transformers: 🤗 Transformers: State-of-the-art Machine Learning for Pytorch, TensorFlow, and JAX.",1,2025-02-27 16:35:34.961927
"huggingface/transformers: 🤗 Transformers: State-of-the-art Machine Learning for Pytorch, TensorFlow, and JAX.",1,2025-02-27 16:35:34.961927
Finetuning GPT2 using Multiple GPU and Trainer - 🤗Transformers - Hugging Face Forums,1,2025-02-27 16:35:09.363389
Finetuning GPT2 using Multiple GPU and Trainer - 🤗Transformers - Hugging Face Forums,1,2025-02-27 16:35:07.960365
Finetuning GPT2 using Multiple GPU and Trainer - 🤗Transformers - Hugging Face Forums,1,2025-02-27 16:35:06.962540
Finetuning GPT2 using Multiple GPU and Trainer - 🤗Transformers - Hugging Face Forums,1,2025-02-27 16:35:03.871883
Tokenizer,1,2025-02-27 16:32:54.795274
Tokenizer,1,2025-02-27 16:32:54.795274
huggingface transformers - what's difference between tokenizer.encode and tokenizer.encode_plus in Hugging Face - Stack Overflow,1,2025-02-27 16:32:42.625251
tokenizer.encode - Google Search,2,2025-02-27 16:32:41.693068
Tokenizer,1,2025-02-27 16:32:40.387140
How to calculate perplexity from the `generate` function? - 🤗Transformers - Hugging Face Forums,1,2025-02-27 16:21:17.410827
gpt-2/model_card.md at master · openai/gpt-2,1,2025-02-27 16:17:50.059367
temp lora paper - Google Search,1,2025-02-27 09:38:46.259616
ucla dining - Google Search,1,2025-02-27 09:01:12.877147
Download files from GitHub,1,2025-02-26 22:27:41.315593
openai-community/gpt2 · Hugging Face,1,2025-02-26 22:27:29.777526
Format selector for 2106.09685,1,2025-02-26 22:25:22.166441
LORA: LOW-RANK ADAPTATION OF LARGE LANGUAGE MODELS - Google Search,1,2025-02-26 22:24:58.904293
Research Paper List - Google Docs,15,2025-02-26 22:23:41.199765
Research Paper List - Google Docs,1,2025-02-26 22:23:41.012531
Research Paper List - Google Docs,1,2025-02-26 22:23:41.012531
Research Paper List - Google Docs,1,2025-02-26 22:23:22.607782
Research Paper List - Google Docs,1,2025-02-26 22:23:22.607782
Research Paper List - Google Docs,1,2025-02-26 22:23:22.607782
,1,2025-02-26 22:23:20.873000
Redirecting...,2,2025-02-26 22:23:20.780740
,2,2025-02-26 22:23:20.387924
UCLA Single Sign-On,2,2025-02-26 22:23:20.135110
UCLA Single Sign-On,1,2025-02-26 22:23:20.135110
Duo Security,1,2025-02-26 22:23:11.274467
Duo Security - Two-Factor Authentication,2,2025-02-26 22:23:10.870740
Duo Security - Two-Factor Authentication,2,2025-02-26 22:23:10.870740
Duo Security - Two-Factor Authentication,1,2025-02-26 22:23:10.870740
Duo Security - Two-Factor Authentication,1,2025-02-26 22:23:10.870740
UCLA Single Sign-On,6,2025-02-26 22:23:05.827544
UCLA Single Sign-On,4,2025-02-26 22:23:05.695016
UCLA Single Sign-On,4,2025-02-26 22:23:05.695016
UCLA Single Sign-On,1,2025-02-26 22:23:05.695016
UCLA Single Sign-On,1,2025-02-26 22:23:05.695016
"Transformers Explained Visually (Part 3): Multi-head Attention, deep dive | Towards Data Science",3,2025-02-26 22:22:56.851121
Transformers Explained Visually (Part 1): Overview of Functionality | by Ketan Doshi | TDS Archive | Medium,1,2025-02-26 22:22:44.638416
AIS-UCLA/cuda-track,19,2025-02-26 22:20:09.684923
cuda-track/assign2_pt2/hgemm.cu at main · AIS-UCLA/cuda-track,3,2025-02-26 22:20:09.490500
AI Safety at UCLA | CUDA Track,1,2025-02-26 22:19:54.071488
1. Introduction — CUDA C++ Programming Guide,2,2025-02-26 22:19:47.181200
Chapter 4,4,2025-02-26 22:19:21.902938
How to Optimize a CUDA Matmul Kernel for cuBLAS-like Performance: a Worklog,2,2025-02-26 22:19:17.752403
An Even Easier Introduction to CUDA | NVIDIA Technical Blog,2,2025-02-26 22:19:10.231169
"You Grow, We Deliver | Amazon Shipping",1,2025-02-26 21:23:28.000525
"You Grow, We Deliver | Amazon Shipping",1,2025-02-26 21:23:28.000525
Menus | UCLA Housing-Dining,5,2025-02-26 20:45:37.901079
ucla dining - Google Search,1,2025-02-26 20:45:12.928859
Nutrition Education | Housing,1,2025-02-26 20:28:28.625299
rolls royce suv - Google Search,1,2025-02-26 19:21:23.172861
haines ucla building - Google Search,1,2025-02-26 19:17:19.628397
haines ucla building - Google Search,1,2025-02-26 19:17:17.486083
haines ucla building - Google Search,1,2025-02-26 19:17:14.418685
haines ucla building - Google Search,2,2025-02-26 19:17:12.626948
haines ucla building - Google Search,1,2025-02-26 19:17:08.991682
haines ucla building - Google Search,1,2025-02-26 19:17:08.991682
haines 18 - Google Search,1,2025-02-26 19:16:59.675397
ucla dining - Google Search,1,2025-02-26 15:01:13.625905
https://shb.ais.ucla.edu/shibboleth-idp/profile/SAML2/Redirect/SSO?execution=e2s1,8,2025-02-26 14:30:29.022776
UCLA Single Sign-On,2,2025-02-26 14:30:28.722259
iClicker Student - Login,2,2025-02-26 14:30:10.479290
iClicker Student - Create Account,1,2025-02-26 14:30:10.479290
iClicker Student - Create Account,1,2025-02-26 14:30:10.479290
Duo Security,1,2025-02-26 14:20:01.473281
Duo Security - Two-Factor Authentication,1,2025-02-26 14:20:00.927304
iClicker Student,1,2025-02-26 14:19:46.757424
i clicker login - Google Search,1,2025-02-26 14:19:44.997628
Join The Team – The Lawrence Hall of Science,1,2025-02-26 13:20:12.207362
Join The Team – The Lawrence Hall of Science,1,2025-02-26 13:20:12.207362
Membership – The Lawrence Hall of Science,1,2025-02-26 13:19:53.160956
"The Lawrence Hall of Science – The public science center of the University of California, Berkeley.",1,2025-02-26 13:19:45.692195
uc berkeley lawrence hall of science - Google Search,1,2025-02-26 13:19:43.140926
uc berkeley lawrence hall of science - Google Search,1,2025-02-26 13:19:43.140926
Master's in Cyber Security | UC Berkeley,1,2025-02-26 13:19:21.094820
uc berkeley cyber security - Google Search,1,2025-02-26 13:19:17.228906
uc berkeley summer clubs - Google Search,1,2025-02-26 13:19:10.675254
uc berkeley summer clubs - Google Search,1,2025-02-26 13:19:06.419837
Hack on the Hill | Announcements,1,2025-02-26 09:58:59.425456
Hack on the Hill | Announcements,1,2025-02-26 09:58:49.094673
acm hack on the hill - Google Search,1,2025-02-26 09:58:44.136969
Hack on the Hill (HOTH XII) Application,1,2025-02-26 09:56:16.323207
Hack on the Hill (HOTH XII) Application,1,2025-02-26 09:52:53.341581
Optiver graduate stories: pathways to a career in research - Optiver,2,2025-02-26 09:52:52.586344
ucla dining - Google Search,1,2025-02-26 09:13:38.022045
GitHub - magna25/Attack-Lab: Walk-through of Attack Lab also known as Buffer Bomb in Systems,1,2025-02-26 09:13:15.338302
Attack-Lab/Phase 4.md at master · magna25/Attack-Lab · GitHub,1,2025-02-26 09:12:57.233628
GitHub - magna25/Attack-Lab: Walk-through of Attack Lab also known as Buffer Bomb in Systems,1,2025-02-26 09:12:48.077895
ucla dining - Google Search,1,2025-02-25 22:55:43.213763
Graduate Quantitative Researcher - 2026 - Optiver,1,2025-02-25 20:54:31.681149
Trading,1,2025-02-25 20:52:56.393939
Optiver | Leading Global Market Maker,1,2025-02-25 20:52:27.533908
optiver - Google Search,1,2025-02-25 20:52:25.132144
6 Common LLM Customization Strategies Briefly Explained | Towards Data Science,2,2025-02-25 20:52:20.604972
Enrollment - Find a Class And Enroll,1,2025-02-25 19:47:52.920481
Class Detail - Class Detail,1,2025-02-25 19:44:13.030774
Class Planner,6,2025-02-25 19:42:19.140987
Study List,10,2025-02-25 19:40:55.707031
Duo Security,2,2025-02-25 19:40:47.889603
Duo Security - Other options to log in,1,2025-02-25 19:40:45.425237
Duo Security - Two-Factor Authentication,1,2025-02-25 19:40:43.306964
UCLA Single Sign-On,1,2025-02-25 19:40:39.810796
MyUCLA,10,2025-02-25 19:40:38.696056
ucla login - Google Search,1,2025-02-25 19:40:37.512032
Gavin Newsom Cracks Down on Homelessness in California - Newsweek,1,2025-02-25 19:07:58.843100
There’s Something Very Weird About This $30 Billion AI Startup by a Man Who Said Neural Networks May Already Be Conscious,1,2025-02-25 19:07:54.759567
"America’s loss, China’s gain: top Chinese universities welcome PhD refugees from the US | South China Morning Post",1,2025-02-25 19:07:52.562938
How a Master’s Degree in Computer Science Can Affect Job Prospects | Education | U.S. News,1,2025-02-25 19:07:39.924728
Bill Gates says the next generation should be 'very afraid' of these four issues | Fortune,9,2025-02-25 19:07:34.723059
Hack on the Hill (HOTH XII) Application,1,2025-02-24 10:04:40.018107
Hack on the Hill (HOTH XII) Application,2,2025-02-24 10:03:59.640812
covel commons ucla - Google Search,1,2025-02-24 10:00:09.387776
covel commons ucla - Google Search,1,2025-02-24 09:59:57.926381
covel commons ucla - Google Search,1,2025-02-24 09:59:57.926381
covel commons - Google Search,1,2025-02-24 09:59:51.946391
covel commons - Google Search,1,2025-02-24 09:59:46.287870
Hack on the Hill (HOTH XII) Application,1,2025-02-24 09:57:41.245503
https://arxiv.org/pdf/2502.05167v1,1,2025-02-24 00:06:35.652861
https://arxiv.org/pdf/2502.05167v1,1,2025-02-24 00:06:35.652861
tacoma - Google Search,1,2025-02-23 22:57:25.037893
tacoma - Google Search,1,2025-02-23 22:57:22.741785
tacoma - Google Search,1,2025-02-23 22:57:22.741785
ucla dining - Google Search,1,2025-02-23 22:43:35.602377
ucla dining - Google Search,1,2025-02-23 17:52:11.274157
are requisites enforced ucla - Google Search,1,2025-02-23 17:49:08.734484
Introduction to Probability,1,2025-02-23 17:48:49.606606
Introduction to Probability,1,2025-02-23 17:48:49.606606
statistics 100A ucla - Google Search,1,2025-02-23 17:48:47.719504
www.stat.ucla.edu/~nchristo/statistics100A/syllabus100a_sum15.pdf,1,2025-02-23 17:48:17.920234
www.stat.ucla.edu/~nchristo/statistics100A/exam1_100a_summer08.pdf,1,2025-02-23 17:47:50.953271
Nicolas Christou's classes...,1,2025-02-23 17:47:34.969092
Ying Nian Wu - STATS 100A | Bruinwalk,1,2025-02-23 17:47:22.685296
statistics 100A ucla - Google Search,1,2025-02-23 17:47:10.386329
statistics 100A ua - Google Search,1,2025-02-23 17:47:08.912653
statistics 100A ua - Google Search,1,2025-02-23 17:47:07.228728
Introduction to Machine Learning,1,2025-02-23 17:41:41.171969
Introduction to Machine Learning,1,2025-02-23 17:41:41.171969
uxla cs intro to machine learnjng - Google Search,1,2025-02-23 17:41:38.979765
nba standings - Google Search,1,2025-02-23 17:41:29.356430
nba standings - Google Search,1,2025-02-23 17:41:29.356430
calculus - Can anyone share some tricks to rewriting triple integral order - Mathematics Stack Exchange,1,2025-02-23 17:24:50.597574
how to do switching order of integration triple integrals tips ans tricms - Google Search,1,2025-02-23 17:24:41.104825
how to do switching order of integration triple integrals - Google Search,1,2025-02-23 17:24:34.029148
Changing Order of Integration on Triple Integral,1,2025-02-23 17:24:21.379117
https://users.math.msu.edu/users/bongerst/html_files/content/teaching/234SS15 Documents/changingorder.pdf,1,2025-02-23 17:22:33.955730
Six ways to write the same iterated triple integral,1,2025-02-23 17:22:05.519657
Imgur: The magic of the Internet,2,2025-02-23 17:21:45.564003
Imgur: The magic of the Internet,1,2025-02-23 17:19:54.237344
Imgur: The magic of the Internet,1,2025-02-23 17:19:54.237344
[Calc 3] A trick for changing limits of integration : r/learnmath,1,2025-02-23 17:18:13.216420
how to do switching order of integration triple integrals - Google Search,3,2025-02-23 17:18:06.433025
nba standings - Google Search,1,2025-02-23 17:06:50.721952
nba standings - Google Search,1,2025-02-23 17:06:50.721952
ucla dining - Google Search,1,2025-02-23 16:53:51.829955
Meal Swipe Exchange | Housing,2,2025-02-23 16:47:32.032687
Meal Swipe Exchange | Housing,1,2025-02-23 16:47:32.032687
ucla dining - Google Search,1,2025-02-23 16:47:15.305132
UCLA Bruins men's basketball - Google Search,1,2025-02-23 16:39:32.737567
UCLA Bruins men's basketball - Google Search,1,2025-02-23 16:39:32.737567
Ohio State vs UCLA - Google Search,1,2025-02-23 16:38:56.699403
Ohio State vs UCLA - Google Search,1,2025-02-23 16:38:56.699403
ucla basketball schedule - Google Search,1,2025-02-23 16:38:50.780219
ucla basketball schedule - Google Search,1,2025-02-23 16:38:46.882784
"Sam Altman told students that trying to beat AI is like trying to ""beat a calculator"" in arithmetic | dev.ua",2,2025-02-23 16:38:32.777695
ucla dining - Google Search,1,2025-02-23 09:09:41.473320
"Billionaire Mark Cuban Said The First Step To Getting Rich Is Giving Things Up — Drink Water, Eat Mac and Cheese, And 'Save Every Penny' - Benzinga",1,2025-02-23 09:09:31.176990
CPU vs GPU Memory Models | AI Safety at UCLA Blog,3,2025-02-23 09:09:16.423990
ucla dining - Google Search,1,2025-02-22 15:15:26.350087
"Canada urges universities to diversify international student intake after 20,000 from its largest source, India, go missing - VnExpress International",3,2025-02-22 15:13:17.455762
Locations & Hours | UCLA Library,6,2025-02-22 09:56:37.433813
UCLA Library,6,2025-02-22 09:56:22.755398
ulca library - Google Search,1,2025-02-22 09:56:20.728821
Blog,1,2025-02-22 09:39:48.860518
Grok 3 Beta — The Age of Reasoning Agents,1,2025-02-22 09:39:34.454105
grok 3 - Google Search,1,2025-02-22 09:39:31.622408
x.com,2,2025-02-21 17:41:04.613948
ucla dining - Google Search,1,2025-02-21 17:40:10.218865
"main on X: ""@miru_why I believe there is something wrong with their kernel -- it seems to 'steal' the result of the eager impl (memory reuse somehow?), allowing it to bypass the correctness check. Here, I try executing impls in different order: * torch, cuda * cuda, torch only the first order works! https://t.co/UHggVtQ3Qs"" / X",1,2025-02-21 17:39:55.803928
"miru on X: ""turns out the AI CUDA Engineer achieved 100x speedup by… hacking the eval script https://t.co/hn2D1PIEGU"" / X",1,2025-02-21 17:39:33.830374
Google Docs: Online Document & PDF Editor | Google Workspace,1,2025-02-20 22:59:54.100285
Google Docs: Online Document & PDF Editor | Google Workspace,1,2025-02-20 22:59:54.100285
Google's 'Career Dreamer' uses AI to help you explore job possibilities | TechCrunch,2,2025-02-20 22:59:52.840023
Log In | Gradescope,1,2025-02-20 22:59:26.890784
ucla dining - Google Search,1,2025-02-20 18:48:12.295989
This block by UCLA is now the biggest pedestrian-only plaza in L.A.,1,2025-02-20 12:28:32.232313
Trump funding freeze leaves biomedical grad students in limbo | STAT,1,2025-02-20 12:28:29.975563
Google's 'Career Dreamer' uses AI to help you explore job possibilities | TechCrunch,1,2025-02-20 12:28:27.041555
"Data Scientist: From School to Work, Part I | Towards Data Science",1,2025-02-20 12:28:22.930479
This block by UCLA is now the biggest pedestrian-only plaza in L.A.,1,2025-02-20 12:28:19.300645
TorqueClustering/TorqueClustering.p at main · JieYangBruce/TorqueClustering · GitHub,1,2025-02-19 20:26:42.712709
GitHub - JieYangBruce/TorqueClustering,1,2025-02-19 20:26:13.018666
Torque Clustering - Google Search,1,2025-02-19 20:26:08.546524
"California college leaders anxious, uncertain as Trump orders end to diversity programs",1,2025-02-19 20:26:04.727653
"How I Became A Machine Learning Engineer (No CS Degree, No Bootcamp) | Towards Data Science",10,2025-02-19 20:25:55.907240
ucla dining - Google Search,1,2025-02-19 20:02:11.615690
Empowering the Next Generation of Women in Tech: A UCLA Computer Science Alumna’s Path to Driving Innovation at Google  | UCLA Samueli School Of Engineering,1,2025-02-19 20:02:03.033760
No more hand-holding: Physicists bring AI closer to 'unsupervised learning',4,2025-02-19 20:01:54.214225
ucla dining - Google Search,1,2025-02-19 19:27:22.850574
ucla dining - Google Search,1,2025-02-19 16:24:24.868332
oscars 2025 - Google Search,1,2025-02-19 08:34:53.675270
Log In | Gradescope,1,2025-02-18 12:23:51.251106
Launching App...,1,2025-02-18 09:23:26.645890
Launching App...,1,2025-02-18 09:23:26.645890
Double Trouble 😈 #pledgetok #frat #fraternity #pledgetok #pledge #pl... | TikTok,2,2025-02-18 09:23:23.284354
Double Trouble 😈 #pledgetok #frat #fraternity #pledgetok #pledge #pl... | TikTok,2,2025-02-18 09:23:23.284354
Launching App...,1,2025-02-18 09:23:12.708936
Launching App...,1,2025-02-18 09:23:12.708936
OASA | Office of Academic and Student Affairs,3,2025-02-18 09:18:33.637372
ucla enginnering office of academic student advising engineeing - Google Search,1,2025-02-18 09:18:24.038528
https://www.udemy.com/course/100-days-of-code/?utm_source=adwords-demandgen&utm_medium=udemyads&utm_campaign=Development_Action_DemandGen_la.EN_cc.US&campaigntype=DemandGen&portfolio=USA&language=EN&product=Course&test=&audience=CustomSegment&topic=System_Programming&priority=Beta&utm_content=deal4584&utm_term=_._ag_148418266951_._ad_646004021943_._kw__._de_m_._dm__._pl__._ti_aud-1738475842996_._li_9030950_._pd__._&matchtype=&wbraid=ClkKCAiA2cu9BhBTEkkAad609L99Qo5UHmeaLveU_Ldupv8Gu_QFCJEOm_3t_gokZ4LHsHDTVDpu5xR17QRcXtiIXBaLGX7SwxNvR8IRhhRWBhp1JGnEGgKDIQ,1,2025-02-17 21:16:44.964473
https://www.udemy.com/course/100-days-of-code/?utm_source=adwords-demandgen&utm_medium=udemyads&utm_campaign=Development_Action_DemandGen_la.EN_cc.US&campaigntype=DemandGen&portfolio=USA&language=EN&product=Course&test=&audience=CustomSegment&topic=System_Programming&priority=Beta&utm_content=deal4584&utm_term=_._ag_148418266951_._ad_646004021943_._kw__._de_m_._dm__._pl__._ti_aud-1738475842996_._li_9030950_._pd__._&matchtype=&wbraid=ClkKCAiA2cu9BhBTEkkAad609L99Qo5UHmeaLveU_Ldupv8Gu_QFCJEOm_3t_gokZ4LHsHDTVDpu5xR17QRcXtiIXBaLGX7SwxNvR8IRhhRWBhp1JGnEGgKDIQ,1,2025-02-17 21:16:44.964473
